Date,Open,High,Low,Close,Adj Close,Volume
1996-09-12,29.500000,29.562500,29.281250,29.312500,17.998484,8674800
1996-09-13,29.531250,30.718750,29.531250,30.531250,18.746828,22036400
1996-09-16,30.531250,30.843750,30.437500,30.687500,18.842773,10653200
1996-09-17,30.750000,30.906250,30.375000,30.906250,18.977081,13198400
1996-09-18,31.093750,31.312500,30.750000,31.125000,19.111401,14094000
1996-09-19,31.062500,31.281250,30.750000,30.875000,18.957895,8213200
1996-09-20,30.906250,31.218750,30.718750,30.750000,18.881142,12242000
1996-09-23,30.562500,31.187500,30.531250,31.062500,19.073023,6765600
1996-09-24,31.062500,31.718750,31.000000,31.031250,19.053833,14984000
1996-09-25,31.125000,31.718750,31.125000,31.625000,19.418411,10773600
1996-09-26,31.562500,31.968750,31.031250,31.093750,19.092207,12704000
1996-09-27,31.187500,31.375000,31.000000,31.187500,19.149775,5248800
1996-09-30,31.218750,31.781250,31.031250,31.125000,19.111401,7457600
1996-10-01,31.000000,31.312500,30.781250,30.937500,18.996273,9786000
1996-10-02,31.062500,31.468750,31.000000,31.468750,19.322479,8052800
1996-10-03,31.437500,31.562500,31.156250,31.250000,19.188160,7380400
1996-10-04,31.468750,31.781250,31.406250,31.656250,19.437595,9209200
1996-10-07,31.718750,32.000000,31.718750,31.968750,19.629484,7341600
1996-10-08,32.000000,32.375000,31.906250,32.093750,19.706234,12589600
1996-10-09,32.250000,32.343750,31.531250,31.562500,19.380026,9609600
1996-10-10,31.375000,32.000000,31.375000,31.937500,19.610287,8994000
1996-10-11,32.125000,32.531250,32.062500,32.468750,19.936487,11433200
1996-10-14,32.468750,32.500000,32.281250,32.500000,19.955679,5603600
1996-10-15,32.687500,32.812500,32.156250,32.375000,19.878931,11455600
1996-10-16,32.375000,32.375000,31.843750,31.906250,19.591099,7502800
1996-10-17,32.187500,32.281250,31.312500,31.406250,19.284092,8541600
1996-10-18,31.375000,32.375000,31.000000,32.343750,19.859728,13894800
1996-10-21,32.000000,33.843750,31.687500,32.531250,19.974874,33337200
1996-10-22,32.406250,32.687500,31.562500,31.750000,19.495169,11997200
1996-10-23,31.625000,32.468750,31.531250,32.312500,19.840551,12034000
1996-10-24,32.375000,32.437500,31.843750,31.843750,19.552734,7174000
1996-10-25,31.593750,32.000000,31.593750,31.625000,19.418411,6501600
1996-10-28,31.656250,32.031250,31.625000,31.843750,19.552734,7390000
1996-10-29,31.875000,31.937500,31.281250,31.406250,19.284092,10130000
1996-10-30,31.437500,31.875000,31.437500,31.593750,19.399223,8330000
1996-10-31,31.625000,32.281250,31.468750,32.250000,19.802174,8525200
1996-11-01,32.218750,32.406250,31.781250,31.875000,19.571917,8269200
1996-11-04,31.843750,32.343750,31.843750,32.187500,19.763796,6109200
1996-11-05,32.437500,32.875000,32.312500,32.562500,19.994055,11716400
1996-11-06,32.656250,33.468750,32.562500,33.343750,20.528919,11545600
1996-11-07,33.281250,33.781250,33.187500,33.437500,20.586645,13926400
1996-11-08,33.343750,33.625000,33.218750,33.593750,20.682846,6277600
1996-11-11,33.593750,33.718750,33.500000,33.625000,20.702084,5716800
1996-11-12,33.750000,33.937500,33.250000,33.312500,20.509682,10896400
1996-11-13,33.375000,33.968750,33.312500,33.687500,20.740557,9569200
1996-11-14,33.656250,34.406250,33.656250,34.218750,21.067642,11098000
1996-11-15,34.406250,36.375000,34.343750,36.250000,22.318241,31215200
1996-11-18,36.187500,37.500000,35.750000,36.687500,22.587578,23108400
1996-11-19,36.718750,38.718750,36.625000,38.531250,23.722738,24118400
1996-11-20,38.343750,39.750000,38.093750,38.156250,23.491861,32946800
1996-11-21,38.281250,38.718750,38.125000,38.531250,23.722738,18604400
1996-11-22,38.531250,39.718750,38.531250,39.625000,24.396130,16330000
1996-11-25,39.531250,39.625000,39.031250,39.406250,24.261459,11332000
1996-11-26,39.375000,40.187500,39.250000,39.500000,24.319174,22061600
1996-11-27,39.562500,40.062500,39.437500,39.531250,24.338421,11198800
1996-11-29,39.531250,39.906250,39.531250,39.843750,24.530813,3725200
1996-12-02,39.906250,40.875000,39.906250,40.750000,25.088770,13264000
1996-12-03,40.906250,41.500000,40.656250,40.656250,25.031046,18711200
1996-12-04,40.718750,41.000000,39.781250,40.500000,24.934851,17749200
1996-12-05,40.343750,40.656250,39.593750,39.625000,24.396130,12145200
1996-12-06,38.500000,39.500000,38.343750,38.906250,23.953617,24141600
1996-12-09,39.156250,40.031250,39.062500,40.000000,24.626999,11079600
1996-12-10,40.375000,40.468750,39.437500,39.437500,24.280680,12374000
1996-12-11,38.812500,39.656250,38.437500,39.031250,24.030567,23424400
1996-12-12,39.531250,39.625000,37.875000,37.906250,23.337940,14420400
1996-12-13,38.062500,38.718750,38.000000,38.218750,23.530334,15562400
1996-12-16,38.250000,38.312500,36.812500,37.156250,22.876184,14377600
1996-12-17,37.093750,38.406250,36.843750,37.968750,23.376423,16082400
1996-12-18,38.125000,39.750000,38.093750,39.656250,24.415373,14443200
1996-12-19,39.937500,39.937500,39.312500,39.531250,24.338421,13614000
1996-12-20,39.531250,39.593750,38.531250,38.656250,23.799698,16724800
1996-12-23,38.500000,38.843750,38.187500,38.562500,23.741980,8732800
1996-12-24,38.531250,39.000000,38.531250,38.937500,23.972857,2660000
1996-12-26,39.343750,39.593750,38.781250,38.937500,23.972857,4527200
1996-12-27,38.906250,38.906250,38.375000,38.781250,23.876659,5049200
1996-12-30,38.812500,38.875000,38.406250,38.406250,23.645767,4168000
1996-12-31,38.437500,38.843750,37.718750,37.875000,23.318703,7049600
1997-01-02,38.437500,38.593750,37.562500,38.312500,23.588051,16790000
1997-01-03,38.750000,39.781250,38.718750,39.781250,24.492329,12930400
1997-01-06,39.843750,40.843750,39.625000,40.312500,24.819420,19244400
1997-01-07,40.218750,40.937500,39.843750,40.843750,25.146484,10541200
1997-01-08,41.031250,41.062500,39.781250,39.968750,24.607775,11697600
1997-01-09,39.937500,40.500000,39.593750,40.468750,24.915607,12626800
1997-01-10,40.125000,41.000000,40.031250,40.750000,25.088770,17500800
1997-01-13,40.750000,41.562500,40.687500,40.968750,25.223461,15650800
1997-01-14,41.250000,41.906250,41.125000,41.753906,25.706850,11786400
1997-01-15,41.593750,42.093750,40.843750,41.156250,25.338894,17712800
1997-01-16,41.187500,41.687500,40.812500,41.375000,25.473564,13896000
1997-01-17,41.281250,41.437500,40.968750,41.312500,25.435081,8868800
1997-01-20,41.218750,41.906250,41.125000,41.750000,25.704439,10706000
1997-01-21,41.593750,42.531250,41.593750,42.000000,25.858362,14993200
1997-01-22,39.750000,40.000000,38.750000,39.500000,24.319174,49184800
1997-01-23,39.718750,40.062500,37.656250,37.937500,23.357180,33802400
1997-01-24,37.968750,38.500000,37.250000,37.625000,23.164787,32776800
1997-01-27,37.843750,37.937500,36.250000,36.437500,22.433666,23704400
1997-01-28,37.468750,38.562500,37.156250,37.687500,23.203247,32306000
1997-01-29,38.375000,39.187500,38.093750,39.093750,24.069073,18664400
1997-01-30,39.437500,39.562500,38.937500,39.312500,24.203745,18296000
1997-01-31,39.406250,39.468750,39.031250,39.218750,24.146009,11565600
1997-02-03,39.343750,39.343750,38.625000,38.718750,23.838165,10599200
1997-02-04,38.687500,38.687500,37.687500,38.406250,23.645767,13544800
1997-02-05,38.406250,38.406250,36.375000,37.187500,22.895428,22077600
1997-02-06,37.250000,37.437500,36.375000,36.500000,22.525158,20778400
1997-02-07,37.125000,37.500000,36.468750,37.187500,22.949427,19807200
1997-02-10,37.187500,37.187500,35.500000,35.687500,22.023729,21562800
1997-02-11,35.843750,36.312500,35.281250,36.312500,22.409433,21540400
1997-02-12,36.000000,36.656250,35.750000,36.250000,22.370874,18515200
1997-02-13,36.281250,37.031250,36.281250,36.593750,22.583000,15851600
1997-02-14,36.593750,36.937500,36.000000,36.250000,22.370874,13698800
1997-02-18,36.375000,36.375000,35.781250,36.312500,22.409433,10740800
1997-02-19,36.312500,36.468750,35.750000,35.906250,22.158737,13449200
1997-02-20,35.781250,35.875000,35.062500,35.312500,21.792301,14332000
1997-02-21,35.187500,35.218750,34.281250,34.406250,21.233032,25234000
1997-02-24,34.406250,36.000000,34.375000,35.968750,22.197302,17130800
1997-02-25,36.093750,37.000000,36.031250,36.625000,22.602289,16793600
1997-02-26,36.750000,36.875000,36.000000,36.718750,22.660137,14681600
1997-02-27,36.718750,36.718750,35.750000,35.750000,22.062305,7088800
1997-02-28,35.781250,36.437500,35.156250,35.937500,22.178011,12262400
1997-03-03,35.937500,36.687500,35.906250,36.281250,22.390162,13215600
1997-03-04,36.406250,36.687500,35.625000,36.218750,22.351589,12252800
1997-03-05,36.468750,36.625000,36.093750,36.375000,22.448004,8004800
1997-03-06,36.406250,37.250000,36.156250,36.656250,22.621571,14781600
1997-03-07,36.812500,36.906250,36.031250,36.187500,22.332296,10627200
1997-03-10,36.187500,36.750000,36.093750,36.531250,22.544426,8171200
1997-03-11,36.593750,37.437500,36.500000,36.500000,22.525158,13422400
1997-03-12,36.500000,36.812500,36.031250,36.218750,22.351589,11308400
1997-03-13,36.187500,36.562500,35.562500,35.718750,22.043022,12151200
1997-03-14,35.906250,36.093750,35.531250,35.906250,22.158737,8024800
1997-03-17,35.687500,35.781250,34.343750,34.875000,21.522318,20377600
1997-03-18,34.968750,35.187500,34.468750,34.843750,21.503036,14544400
1997-03-19,34.656250,34.687500,33.968750,34.468750,21.271610,16477600
1997-03-20,34.500000,34.937500,34.125000,34.218750,21.117329,14904800
1997-03-21,34.218750,34.281250,33.031250,33.125000,20.442339,26149200
1997-03-24,33.156250,34.218750,32.500000,34.187500,21.098040,18016800
1997-03-25,34.218750,34.593750,33.687500,33.968750,20.963043,13837200
1997-03-26,34.125000,35.281250,33.875000,35.062500,21.638029,14059600
1997-03-27,35.125000,35.406250,34.031250,34.250000,21.136610,12832000
1997-03-31,34.312500,34.875000,33.593750,34.312500,21.175180,15508000
1997-04-01,34.250000,34.437500,33.906250,34.187500,21.098040,11717600
1997-04-02,34.218750,34.343750,33.312500,33.437500,20.635191,14152000
1997-04-03,33.000000,33.062500,32.218750,32.781250,20.230198,21538000
1997-04-04,31.812500,32.781250,31.781250,32.312500,19.940924,25006400
1997-04-07,32.687500,33.375000,32.625000,33.125000,20.442339,10670400
1997-04-08,33.062500,34.218750,33.062500,34.156250,21.078758,10832000
1997-04-09,34.500000,34.500000,33.250000,33.281250,20.538769,13783600
1997-04-10,33.437500,33.718750,33.218750,33.250000,20.519485,9932400
1997-04-11,33.062500,33.687500,32.843750,33.343750,20.577333,16554400
1997-04-14,33.625000,34.218750,33.312500,34.125000,21.059469,10537600
1997-04-15,34.656250,34.750000,33.593750,34.468750,21.271610,15727600
1997-04-16,34.343750,34.593750,33.937500,34.375000,21.213755,7381200
1997-04-17,34.343750,34.937500,34.187500,34.437500,21.252327,10620400
1997-04-18,34.500000,35.031250,34.437500,34.937500,21.560881,9372800
1997-04-21,34.906250,35.312500,34.156250,34.343750,21.194477,9426800
1997-04-22,34.312500,35.031250,33.687500,35.000000,21.599463,12088800
1997-04-23,35.000000,35.937500,34.750000,35.593750,21.965876,15668400
1997-04-24,37.625000,39.250000,37.625000,38.406250,23.701534,42636400
1997-04-25,38.062500,38.218750,37.656250,37.687500,23.257969,12020000
1997-04-28,37.406250,37.937500,37.281250,37.593750,23.200132,9984000
1997-04-29,38.093750,39.750000,38.000000,39.593750,24.434383,18500000
1997-04-30,39.468750,40.281250,39.312500,40.125000,24.762238,18313600
1997-05-01,40.125000,40.406250,39.843750,40.343750,24.897226,11973200
1997-05-02,40.250000,40.718750,39.968750,40.531250,25.012941,12131600
1997-05-05,40.718750,41.562500,40.656250,41.531250,25.630075,12416400
1997-05-06,41.468750,41.843750,41.156250,41.375000,25.533644,13189200
1997-05-07,41.093750,41.718750,40.531250,40.531250,25.073544,11362000
1997-05-08,41.000000,42.312500,40.875000,41.843750,25.885475,19169200
1997-05-09,42.187500,42.312500,41.656250,41.875000,25.904816,11747600
1997-05-12,42.062500,43.375000,42.031250,43.375000,26.832752,14980400
1997-05-13,43.687500,44.281250,43.343750,43.406250,26.852074,22649200
1997-05-14,43.562500,43.750000,42.968750,43.468750,26.890736,13792400
1997-05-15,43.531250,43.906250,43.281250,43.468750,26.890736,10944400
1997-05-16,43.250000,43.437500,42.406250,42.500000,26.291452,14097200
1997-05-19,42.468750,42.593750,41.718750,42.187500,26.098141,9694800
1997-05-20,42.125000,43.875000,42.093750,43.437500,26.871416,12530400
1997-05-21,43.687500,44.343750,43.593750,43.781250,27.084074,12681200
1997-05-22,43.781250,44.000000,43.125000,43.125000,26.678082,7229600
1997-05-23,43.343750,43.718750,43.281250,43.343750,26.813417,6916000
1997-05-27,43.500000,44.812500,43.500000,44.812500,27.722015,12950800
1997-05-28,45.250000,45.937500,44.250000,45.062500,27.876671,17898800
1997-05-29,45.000000,45.000000,43.750000,43.875000,27.142052,11548400
1997-05-30,42.500000,44.125000,42.250000,43.250000,26.755428,13492800
1997-06-02,43.875000,43.937500,43.312500,43.562500,26.948736,6608600
1997-06-03,43.187500,43.312500,42.062500,42.187500,26.098141,9827800
1997-06-04,42.500000,42.812500,40.875000,41.687500,25.788824,9134400
1997-06-05,42.000000,42.437500,41.062500,41.437500,25.634167,7334000
1997-06-06,41.750000,43.000000,41.312500,42.812500,26.484768,9164800
1997-06-09,43.000000,43.812500,42.812500,43.437500,26.871416,7235000
1997-06-10,43.562500,43.937500,42.750000,43.125000,26.678082,7624400
1997-06-11,43.125000,43.687500,43.062500,43.562500,26.948736,6257200
1997-06-12,43.125000,44.187500,42.750000,44.062500,27.258059,7590600
1997-06-13,44.125000,44.875000,44.062500,44.500000,27.528704,8521800
1997-06-16,44.375000,45.000000,44.312500,44.625000,27.606022,5338000
1997-06-17,44.875000,45.375000,44.500000,44.937500,27.799355,7949800
1997-06-18,44.687500,44.750000,44.125000,44.500000,27.528704,5808800
1997-06-19,44.562500,45.375000,44.562500,44.812500,27.722015,6061000
1997-06-20,44.937500,45.968750,44.875000,44.937500,27.799355,13644200
1997-06-23,44.937500,45.687500,43.812500,43.875000,27.142052,9279000
1997-06-24,44.875000,46.125000,44.750000,45.906250,28.398623,10665800
1997-06-25,45.937500,46.875000,45.687500,45.937500,28.417980,9595000
1997-06-26,45.906250,46.468750,45.125000,45.312500,28.031332,8155600
1997-06-27,45.625000,46.000000,45.593750,45.625000,28.224651,4741200
1997-06-30,46.125000,46.250000,45.062500,45.125000,27.915329,6787800
1997-07-01,45.125000,46.125000,45.062500,45.906250,28.398623,5251600
1997-07-02,45.812500,46.812500,45.812500,46.718750,28.901262,5357800
1997-07-03,47.437500,47.562500,47.156250,47.406250,29.326580,6352200
1997-07-07,47.500000,47.750000,47.000000,47.250000,29.229912,6450600
1997-07-08,47.250000,47.875000,47.250000,47.875000,29.616549,5139800
1997-07-09,48.000000,48.343750,47.656250,48.093750,29.751869,8863800
1997-07-10,47.343750,48.093750,47.031250,47.875000,29.616549,6395000
1997-07-11,47.906250,48.687500,47.812500,47.875000,29.616549,6886200
1997-07-14,47.812500,48.218750,47.000000,47.625000,29.461908,6448800
1997-07-15,47.437500,48.125000,46.687500,48.000000,29.693890,7480600
1997-07-16,47.875000,49.000000,47.687500,48.812500,30.196495,10772000
1997-07-17,48.906250,50.875000,48.562500,49.812500,30.815132,15775200
1997-07-18,50.000000,52.625000,50.000000,52.250000,32.323029,23174200
1997-07-21,52.625000,53.156250,51.093750,51.875000,32.091034,16409200
1997-07-22,50.250000,51.750000,49.687500,51.500000,31.859062,18413800
1997-07-23,52.187500,53.500000,51.593750,52.562500,32.516342,10994000
1997-07-24,52.812500,54.218750,52.250000,53.906250,33.347633,10204400
1997-07-25,53.968750,54.218750,52.812500,53.500000,33.096302,7330000
1997-07-28,53.250000,53.437500,52.406250,52.500000,32.477707,6502400
1997-07-29,52.250000,52.312500,51.375000,51.437500,31.820374,8638600
1997-07-30,51.437500,53.000000,51.437500,53.000000,32.786980,8703000
1997-07-31,53.062500,53.500000,52.500000,52.875000,32.709656,6884200
1997-08-01,52.750000,52.968750,51.656250,52.375000,32.400352,8003600
1997-08-04,52.281250,53.250000,52.156250,53.125000,32.864315,6082800
1997-08-05,53.250000,53.968750,53.250000,53.250000,32.941654,5373000
1997-08-06,53.218750,54.718750,52.906250,53.937500,33.366943,8324200
1997-08-07,54.250000,54.625000,53.437500,53.687500,33.273998,6473800
1997-08-08,53.156250,53.562500,52.000000,52.625000,32.615471,7673400
1997-08-11,52.375000,52.656250,51.500000,51.500000,31.918236,6773000
1997-08-12,51.687500,52.812500,51.500000,51.718750,32.053814,7009600
1997-08-13,52.906250,53.000000,51.375000,52.187500,32.344315,10260000
1997-08-14,52.281250,52.562500,51.312500,51.812500,32.111908,6767000
1997-08-15,51.656250,52.250000,49.937500,49.968750,30.969210,9205200
1997-08-18,50.500000,52.062500,49.843750,52.000000,32.228115,9949400
1997-08-19,52.375000,54.000000,52.125000,53.968750,33.448296,9582800
1997-08-20,53.812500,54.218750,53.062500,54.000000,33.467663,9093800
1997-08-21,53.750000,53.968750,52.625000,52.875000,32.770420,6517600
1997-08-22,51.250000,53.312500,51.218750,53.187500,32.964096,8856600
1997-08-25,53.187500,53.500000,52.250000,52.500000,32.538025,4979600
1997-08-26,51.687500,52.187500,51.531250,51.656250,32.015079,5977000
1997-08-27,51.593750,52.406250,51.250000,51.937500,32.189396,5547000
1997-08-28,51.375000,51.937500,50.500000,50.562500,31.337196,5700000
1997-08-29,50.281250,51.437500,50.234375,50.687500,31.414669,7512000
1997-09-02,50.687500,52.156250,50.625000,52.031250,32.247494,9086600
1997-09-03,51.906250,52.562500,51.750000,51.781250,32.092533,7020600
1997-09-04,51.781250,52.281250,51.500000,51.875000,32.150642,5027400
1997-09-05,52.468750,52.625000,51.781250,51.812500,32.111908,5366400
1997-09-08,51.968750,52.156250,51.312500,51.437500,31.879488,5166400
1997-09-09,51.500000,52.000000,50.000000,50.000000,30.988583,11532200
1997-09-10,50.000000,50.031250,48.062500,48.500000,30.058905,17162800
1997-09-11,48.500000,49.187500,48.250000,49.000000,30.368818,11754600
1997-09-12,48.968750,49.000000,48.468750,48.875000,30.291328,6588400
1997-09-15,49.062500,49.593750,48.062500,48.125000,29.826515,5345600
1997-09-16,48.625000,50.250000,48.187500,49.812500,30.872370,9599000
1997-09-17,50.125000,50.625000,49.500000,49.812500,30.872370,6978800
1997-09-18,50.062500,50.125000,49.375000,49.375000,30.601238,7457000
1997-09-19,49.468750,49.812500,49.156250,49.625000,30.756161,6892400
1997-09-22,51.000000,52.562500,51.000000,51.937500,32.189396,13878400
1997-09-23,52.031250,52.500000,51.375000,51.625000,31.995708,8288400
1997-09-24,51.937500,52.218750,50.718750,50.781250,31.472771,6121400
1997-09-25,50.843750,51.500000,50.593750,50.812500,31.492130,4924000
1997-09-26,51.406250,51.593750,50.968750,51.312500,31.802029,4256800
1997-09-29,51.187500,52.562500,51.000000,52.500000,32.538025,5949200
1997-09-30,52.375000,53.718750,51.812500,53.000000,32.847881,12472400
1997-10-01,53.062500,53.218750,51.593750,51.750000,32.073196,7569200
1997-10-02,51.906250,52.281250,51.500000,52.281250,32.402435,4485400
1997-10-03,53.437500,53.625000,51.750000,52.156250,32.324955,8193600
1997-10-06,52.531250,52.625000,52.187500,52.406250,32.479900,4900800
1997-10-07,53.250000,53.562500,52.968750,53.406250,33.099663,8043000
1997-10-08,53.406250,53.437500,52.250000,52.625000,32.615471,8195000
1997-10-09,52.156250,52.906250,52.093750,52.312500,32.421799,4524000
1997-10-10,52.187500,52.687500,52.062500,52.468750,32.518639,3287000
1997-10-13,52.750000,52.750000,52.031250,52.250000,32.383068,1944200
1997-10-14,52.031250,52.062500,51.031250,51.656250,32.015079,5266600
1997-10-15,51.062500,51.437500,50.687500,50.843750,31.511503,5498400
1997-10-16,51.187500,51.343750,49.562500,49.937500,30.949846,6745200
1997-10-17,49.062500,49.437500,47.625000,47.718750,29.574713,14452400
1997-10-20,47.906250,48.875000,47.250000,48.750000,30.213860,11458600
1997-10-21,50.812500,52.687500,50.500000,52.593750,32.596100,17485200
1997-10-22,52.625000,52.968750,52.125000,52.562500,32.576725,8678200
1997-10-23,51.000000,51.937500,50.031250,50.187500,31.104788,13857800
1997-10-24,51.125000,51.406250,48.437500,49.000000,30.368818,18452200
1997-10-27,48.625000,49.312500,44.937500,45.000000,27.889729,14280400
1997-10-28,44.500000,49.968750,44.312500,49.687500,30.794895,25117200
1997-10-29,50.000000,51.125000,48.937500,49.125000,30.446270,17167600
1997-10-30,48.250000,49.687500,47.781250,47.906250,29.690933,12780800
1997-10-31,49.187500,49.593750,48.281250,49.250000,30.523748,7909200
1997-11-03,49.562500,51.093750,49.562500,50.812500,31.492130,8669200
1997-11-04,50.562500,51.375000,50.468750,50.968750,31.588978,6986400
1997-11-05,51.250000,51.968750,50.781250,51.375000,31.840769,6508000
1997-11-06,51.312500,51.593750,50.531250,50.531250,31.378895,6152200
1997-11-07,49.500000,50.218750,49.125000,49.750000,30.893764,9054200
1997-11-10,50.375000,50.406250,48.812500,48.843750,30.331007,7520200
1997-11-11,49.062500,50.000000,48.968750,49.500000,30.738533,5628000
1997-11-12,49.187500,49.750000,48.250000,48.312500,30.001101,8222200
1997-11-13,48.750000,49.687500,47.625000,49.562500,30.777315,10340200
1997-11-14,49.968750,51.031250,49.562500,50.750000,31.514736,9638800
1997-11-17,51.500000,52.437500,51.437500,51.750000,32.135738,8990000
1997-11-18,51.843750,52.187500,51.000000,51.062500,31.708813,6368800
1997-11-19,51.000000,51.968750,50.875000,51.531250,31.999901,7349000
1997-11-20,52.031250,52.500000,51.625000,52.375000,32.523838,6708200
1997-11-21,52.625000,53.187500,52.500000,52.781250,32.776127,9496400
1997-11-24,52.468750,52.875000,51.500000,51.562500,32.019291,6802400
1997-11-25,52.062500,53.750000,51.937500,53.687500,33.338886,10226600
1997-11-26,53.750000,54.937500,53.687500,54.875000,34.076305,9843800
1997-11-28,54.562500,54.968750,54.562500,54.750000,33.998669,2965400
1997-12-01,55.000000,56.656250,54.937500,56.281250,34.949543,11629400
1997-12-02,56.062500,56.093750,55.281250,55.375000,34.386776,7056000
1997-12-03,55.250000,55.812500,54.500000,55.187500,34.270332,9819600
1997-12-04,55.312500,55.656250,54.437500,54.625000,33.921036,7182200
1997-12-05,54.750000,56.437500,54.500000,56.125000,34.852512,6931000
1997-12-08,56.437500,56.750000,55.875000,56.437500,35.046581,6174400
1997-12-09,55.750000,56.125000,55.000000,55.187500,34.270332,7252000
1997-12-10,54.718750,54.812500,52.718750,53.250000,33.067196,11480400
1997-12-11,51.500000,51.968750,50.687500,50.812500,31.553566,14799600
1997-12-12,51.500000,51.718750,48.187500,50.187500,31.165453,16173400
1997-12-15,50.750000,50.968750,48.500000,50.437500,31.320696,11693800
1997-12-16,50.562500,52.625000,50.562500,51.875000,32.213352,9175600
1997-12-17,52.500000,52.750000,50.937500,51.000000,31.670006,8819600
1997-12-18,51.093750,51.468750,49.500000,50.000000,31.049013,10335600
1997-12-19,49.625000,51.468750,48.500000,51.062500,31.708813,13633400
1997-12-22,52.375000,52.375000,50.437500,51.281250,31.844650,7745800
1997-12-23,51.218750,52.062500,49.312500,49.312500,30.622070,5899200
1997-12-24,50.062500,50.406250,49.500000,49.562500,30.777315,4120000
1997-12-26,49.687500,50.875000,49.625000,50.843750,31.572968,2138200
1997-12-29,51.437500,51.843750,51.375000,51.375000,31.902855,4614600
1997-12-30,51.843750,52.750000,51.468750,51.562500,32.019291,7116000
1997-12-31,52.000000,52.593750,51.593750,52.312500,32.485016,5473000
1998-01-02,52.250000,52.875000,52.031250,52.812500,32.795517,5270000
1998-01-05,52.781250,53.406250,52.500000,53.218750,33.047802,10034000
1998-01-06,52.687500,53.593750,52.531250,52.625000,32.679089,7111200
1998-01-07,52.500000,52.500000,51.312500,52.125000,32.368587,8616400
1998-01-08,51.750000,52.750000,51.468750,52.093750,32.349190,8118800
1998-01-09,52.156250,52.437500,49.687500,50.031250,31.068415,14365600
1998-01-12,49.125000,50.562500,48.750000,50.062500,31.087826,12821400
1998-01-13,50.281250,51.218750,50.156250,51.062500,31.708813,6829000
1998-01-14,51.750000,52.000000,50.625000,51.312500,31.864052,8550800
1998-01-15,51.593750,52.468750,51.187500,51.718750,32.116314,12643400
1998-01-16,52.437500,52.593750,52.250000,52.500000,32.601486,8378200
1998-01-20,52.593750,54.187500,52.343750,54.187500,33.649376,9941200
1998-01-21,50.125000,51.000000,49.812500,50.062500,31.087826,27815600
1998-01-22,49.906250,50.312500,49.250000,49.687500,30.854956,13167000
1998-01-23,49.906250,50.000000,49.468750,49.593750,30.796743,7823000
1998-01-26,49.625000,49.968750,49.000000,49.062500,30.466850,5615800
1998-01-27,48.375000,48.937500,47.812500,48.250000,29.962303,14039400
1998-01-28,48.562500,49.000000,48.250000,48.500000,30.117538,10384800
1998-01-29,48.500000,49.656250,48.500000,49.093750,30.486244,8827200
1998-01-30,49.156250,49.781250,49.000000,49.375000,30.660900,5800200
1998-02-02,50.000000,50.625000,50.000000,50.281250,31.223667,6875400
1998-02-03,50.062500,50.125000,49.343750,49.687500,30.854956,7171200
1998-02-04,49.562500,49.906250,49.031250,49.156250,30.525049,8568600
1998-02-05,49.562500,49.781250,49.187500,49.781250,30.913181,7553400
1998-02-06,49.562500,49.812500,48.875000,49.000000,30.489279,8165000
1998-02-09,49.062500,49.812500,49.000000,49.000000,30.489279,6896800
1998-02-10,49.031250,51.218750,48.750000,50.437500,31.383741,16328600
1998-02-11,50.812500,51.625000,50.750000,51.343750,31.947636,8415000
1998-02-12,50.937500,51.625000,50.781250,51.437500,32.005962,7253600
1998-02-13,51.343750,51.812500,51.187500,51.187500,31.850401,4488200
1998-02-17,51.531250,51.843750,50.750000,51.000000,31.733749,7663600
1998-02-18,51.000000,51.812500,50.656250,51.375000,31.967072,6504600
1998-02-19,51.500000,52.312500,51.375000,51.375000,31.967072,8553400
1998-02-20,51.500000,51.718750,50.781250,51.312500,31.928192,7501600
1998-02-23,51.718750,51.968750,51.406250,51.437500,32.005962,5252000
1998-02-24,51.312500,51.437500,50.875000,51.250000,31.889307,5144800
1998-02-25,51.281250,52.625000,51.250000,52.625000,32.744873,7696200
1998-02-26,52.375000,52.937500,52.156250,52.750000,32.822639,6429600
1998-02-27,52.406250,52.812500,51.937500,52.218750,32.492085,5890400
1998-03-02,52.093750,52.281250,50.000000,50.968750,31.714293,6980400
1998-03-03,50.000000,51.250000,49.906250,51.062500,31.772638,7940400
1998-03-04,51.000000,51.656250,49.500000,49.500000,30.800402,6014000
1998-03-05,50.093750,50.187500,49.156250,49.468750,30.780951,10724000
1998-03-06,49.562500,49.906250,49.062500,49.062500,30.528175,10410200
1998-03-09,48.562500,49.125000,47.937500,48.062500,29.905931,12928400
1998-03-10,48.687500,49.093750,48.343750,48.750000,30.333710,8334200
1998-03-11,48.937500,49.937500,48.718750,49.562500,30.839258,6806800
1998-03-12,49.593750,50.312500,49.093750,50.125000,31.189299,5903400
1998-03-13,50.437500,50.562500,49.500000,49.812500,30.994831,5850600
1998-03-16,49.843750,50.687500,49.625000,50.625000,31.500389,6842400
1998-03-17,50.656250,50.906250,49.781250,50.437500,31.383741,7170200
1998-03-18,50.312500,51.156250,50.281250,50.781250,31.597628,7189400
1998-03-19,50.843750,51.500000,50.718750,51.437500,32.005962,5170000
1998-03-20,51.500000,51.625000,50.718750,51.031250,31.753180,8215600
1998-03-23,50.781250,51.687500,50.687500,50.687500,31.539301,6193600
1998-03-24,51.125000,51.843750,51.062500,51.750000,32.200428,4807400
1998-03-25,52.500000,53.343750,52.437500,53.000000,32.978191,13490400
1998-03-26,52.937500,53.312500,52.500000,52.531250,32.686527,5713400
